130, 33017, 5.6250, -1.8750, 2.3125, -0.01, 0.03, 0.11, 0.00, 0.00, 0.00, 15.19, -17.56, -38.06
131, 33227, 5.6250, -1.8750, 2.3125, 0.00, 0.03, 0.14, 0.00, 0.00, -0.00, 10.00, -16.88, -37.69
132, 33437, 5.6250, -1.8750, 2.3125, 0.00, 0.02, 0.12, -0.00, 0.01, -0.00, 11.50, -17.19, -36.50
133, 33659, 5.6250, -1.8750, 2.3125, 0.03, 0.01, 0.13, -0.00, -0.00, 0.00, 13.00, -16.88, -36.50
134, 33868, 5.6250, -1.8750, 2.3125, 0.01, 0.03, 0.10, -0.00, -0.01, 0.00, 12.69, -17.56, -35.56
135, 34078, 5.6250, -1.8750, 2.3125, 0.01, 0.05, 0.12, -0.00, 0.01, -0.00, 11.88, -16.50, -36.00
136, 34288, 5.6250, -1.8750, 2.3125, 0.01, 0.03, 0.13, -0.00, -0.00, 0.00, 10.38, -16.50, -36.00
137, 34498, 5.6250, -1.8750, 2.3125, -0.01, 0.05, 0.04, 0.00, -0.00, 0.00, 14.75, -17.19, -37.25
138, 34728, 5.6250, -1.8750, 2.3125, 0.00, 0.04, 0.15, -0.00, 0.00, -0.00, 12.56, -16.50, -35.56
139, 34938, 5.6250, -1.8750, 2.3125, 0.01, 0.04, 0.13, 0.00, -0.01, 0.00, 11.19, -16.50, -34.75
140, 35147, 5.6250, -1.8750, 2.3125, 0.01, 0.06, 0.03, -0.00, 0.01, 0.00, 14.06, -15.38, -36.75
141, 35357, 5.6250, -1.8750, 2.3125, 0.00, 0.03, 0.09, -0.00, 0.00, 0.00, 13.69, -16.88, -36.50
142, 35566, 5.6250, -1.8750, 2.3125, 0.00, 0.03, 0.10, -0.00, 0.00, -0.00, 10.00, -16.19, -35.56
143, 35778, 5.6250, -1.8750, 2.3125, 0.01, 0.03, 0.12, -0.00, -0.00, 0.00, 9.25, -16.50, -36.50
144, 35988, 5.6250, -1.8750, 2.3125, 0.00, 0.03, 0.12, 0.00, 0.01, 0.00, 13.69, -15.75, -36.50
145, 36197, 5.6250, -1.8750, 2.3125, 0.01, 0.02, 0.02, 0.00, -0.00, 0.00, 13.25, -17.19, -36.00
146, 36407, 5.6250, -1.8750, 2.3125, 0.01, 0.04, 0.07, 0.00, 0.00, -0.00, 10.38, -17.19, -36.50
147, 36616, 5.6250, -1.8750, 2.3125, 0.00, 0.04, 0.12, -0.00, 0.00, 0.00, 11.50, -16.50, -35.56
148, 36826, 5.6250, -1.8750, 2.3125, 0.00, 0.01, 0.12, -0.00, 0.00, -0.00, 11.50, -16.19, -35.56
149, 37038, 5.6250, -1.8750, 2.3125, 0.00, 0.06, 0.03, 0.00, 0.00, 0.00, 13.00, -16.50, -36.50
150, 37247, 5.6250, -1.8750, 2.3125, 0.00, 0.03, 0.04, 0.00, 0.01, -0.00, 11.88, -16.88, -36.75
151, 37457, 5.6250, -1.8750, 2.3125, 0.01, 0.02, 0.09, 0.00, 0.00, -0.00, 11.88, -17.19, -36.00
152, 37666, 5.6250, -1.8750, 2.3125, 0.00, 0.03, 0.13, -0.00, -0.00, -0.00, 10.38, -17.19, -36.00
153, 37876, 5.6250, -1.8750, 2.3125, 0.02, 0.04, 0.14, 0.00, -0.00, -0.00, 13.69, -16.88, -36.75
154, 38088, 5.6250, -1.8750, 2.3125, 0.01, 0.03, 0.05, 0.00, 0.00, -0.00, 13.00, -16.50, -35.19
155, 38297, 5.6250, -1.9375, 2.3125, 0.01, 0.03, 0.03, -0.00, 0.02, 0.00, 11.88, -17.56, -35.56
156, 38507, 5.6250, -1.8750, 2.3125, -0.02, 0.06, 0.09, -0.00, 0.03, 0.00, 10.75, -16.88, -34.75
157, 38716, 5.6250, -1.9375, 2.3125, -0.05, 0.00, 0.10, -0.01, 0.03, 0.00, 10.75, -16.50, -37.25
158, 38926, 5.6250, -1.8750, 2.3125, 0.03, 0.03, 0.14, 0.00, -0.01, 0.00, 13.00, -16.19, -35.19
159, 39138, 5.6250, -1.9375, 2.3125, -0.01, 0.06, 0.07, 0.00, 0.01, 0.00, 14.50, -16.19, -36.00
160, 39347, 5.6250, -1.9375, 2.3125, 0.00, 0.00, 0.03, -0.01, 0.00, -0.00, 11.88, -15.75, -35.56
161, 39557, 5.6250, -1.9375, 2.3125, 0.04, 0.04, 0.10, -0.00, 0.02, 0.00, 12.25, -16.19, -36.00
162, 39766, 5.6250, -1.9375, 2.3125, 0.00, 0.05, 0.14, 0.00, 0.02, -0.00, 12.25, -16.50, -36.50
163, 39976, 5.6250, -1.9375, 2.3125, 0.04, 0.04, 0.18, 0.00, 0.00, -0.00, 11.19, -16.50, -36.50
164, 40188, 5.6250, -1.9375, 2.3125, 0.01, 0.03, 0.01, -0.00, 0.02, -0.00, 13.25, -16.88, -35.56
165, 40397, 5.6250, -2.0000, 2.3125, 0.00, 0.03, 0.04, -0.00, -0.02, -0.00, 10.38, -17.56, -36.75
166, 40607, 5.6250, -1.9375, 2.3125, 0.04, 0.00, 0.08, 0.00, -0.01, 0.00, 14.06, -16.50, -36.00
167, 40815, 5.6250, -2.0000, 2.3125, 0.00, 0.00, 0.13, 0.00, 0.02, 0.01, 11.88, -16.88, -35.19
168, 41023, 5.6250, -1.9375, 2.3125, 0.00, 0.03, 0.09, -0.00, -0.03, -0.00, 9.00, -16.88, -36.00
